iter,cost
27,5.51502
28,5.51502
29,5.51502
30,5.51502
31,5.51502
32,5.46281
33,5.46281
34,5.46281
35,5.46281
36,5.46281
37,5.46281
38,5.46281
39,5.46262
40,5.46262
41,5.4544
42,5.4544
43,5.4544
44,5.4544
45,5.45418
46,5.45418
47,5.45418
48,5.45409
49,5.45024
50,5.45024
51,5.44183
52,5.44183
53,5.44183
54,5.44183
55,5.44183
56,5.44183
57,5.44183
58,5.44183
59,5.44183
60,5.44183
61,5.4401
62,5.4401
63,5.4401
64,5.4401
65,5.4372
66,5.4372
67,5.4372
68,5.4372
69,5.4372
70,5.4372
71,5.4372
72,5.43406
73,5.43406
74,5.43406
75,5.43406
76,5.43406
77,5.43406
78,5.43406
79,5.43406
80,5.43406
81,5.43406
82,5.43406
83,5.43406
84,5.43406
85,5.43406
86,5.43406
87,5.43406
88,5.43406
89,5.43406
90,5.43406
91,5.43406
92,5.43406
93,5.43406
94,5.43406
95,5.43406
96,5.43406
97,5.43406
98,5.43363
99,5.43363
100,5.43327
101,5.43327
102,5.43327
103,5.43327
104,5.43327
105,5.43327
106,5.43327
107,5.43327
108,5.43327
109,5.43327
110,5.43327
111,5.43327
112,5.43327
113,5.43327
114,5.43327
115,5.43327
116,5.43327
117,5.43327
118,5.43327
119,5.43314
120,5.43314
121,5.43258
122,5.43245
123,5.43245
124,5.43245
125,5.43245
126,5.43245
127,5.43245
128,5.43245
129,5.43245
130,5.43245
131,5.43245
132,5.43245
133,5.43245
134,5.43245
135,5.43245
136,5.43245
137,5.43245
138,5.43245
139,5.43245
140,5.43245
141,5.43245
142,5.43245
143,5.43245
144,5.43245
145,5.43245
146,5.43245
147,5.43245
148,5.43245
149,5.43245
0,5.57017
1,5.57017
2,5.57017
3,5.57017
4,5.57017
5,5.57017
6,5.57017
7,5.57017
8,5.57017
9,5.55197
10,5.55197
11,5.55197
12,5.55197
13,5.48505
14,5.48505
15,5.48505
16,5.48505
17,5.45131
18,5.45131
19,5.45131
20,5.39753
21,5.39753
22,5.39753
23,5.39753
24,5.39753
25,5.39753
26,5.39753
27,5.3738
28,5.3738
29,5.3738
30,5.36712
31,5.32488
32,5.32488
33,5.32488
34,5.32488
35,5.32488
36,5.32488
37,5.32488
38,5.32488
39,5.32488
40,5.32488
41,5.31588
42,5.31588
43,5.31588
44,5.31588
45,5.31588
46,5.31588
47,5.31588
48,5.31588
49,5.31588
50,5.30208
51,5.30208
52,5.30208
53,5.30208
54,5.30208
55,5.30208
56,5.30208
57,5.30208
58,5.30208
59,5.30208
60,5.30208
61,5.29862
62,5.29862
63,5.29862
64,5.29862
65,5.29862
66,5.29862
67,5.29862
68,5.29862
69,5.29862
70,5.29862
71,5.29862
72,5.29862
73,5.29509
74,5.29509
75,5.29509
76,5.29509
77,5.29509
78,5.29509
79,5.29481
80,5.29481
81,5.29481
82,5.29481
83,5.29481
84,5.29481
85,5.29481
86,5.29479
87,5.29479
88,5.29479
89,5.29479
90,5.29479
91,5.29479
92,5.29393
93,5.29393
94,5.29393
95,5.29393
96,5.29393
97,5.29393
98,5.29393
99,5.29393
100,5.29393
101,5.29393
102,5.29393
103,5.29393
104,5.29393
105,5.29393
106,5.29393
107,5.29393
108,5.29393
109,5.29393
110,5.29393
111,5.29393
112,5.29393
113,5.29393
114,5.29393
115,5.29393
116,5.29393
117,5.29393
118,5.29393
119,5.29393
120,5.29389
121,5.29333
122,5.29333
123,5.29333
124,5.29333
125,5.29333
126,5.29333
127,5.29333
128,5.29333
129,5.29333
130,5.29333
131,5.29333
132,5.29322
133,5.29322
134,5.29322
135,5.29322
136,5.29322
137,5.29322
138,5.29322
139,5.29322
140,5.29322
141,5.29322
142,5.29322
143,5.29322
144,5.29322
145,5.29322
146,5.29322
147,5.29322
148,5.29322
149,5.29322
0,7.64798
1,7.64798
2,6.638
3,6.638
4,6.638
5,6.638
6,6.638
7,6.638
8,6.638
9,6.58131
10,6.49182
11,6.3596
12,6.3596
13,5.97239
14,5.97239
15,5.97239
16,5.97239
17,5.78644
18,5.76579
19,5.7007
20,5.7007
21,5.66805
22,5.66805
23,5.5812
24,5.5812
25,5.56065
26,5.56065
27,5.56065
28,5.56065
29,5.55788
30,5.55641
31,5.55641
32,5.55641
33,5.55641
34,5.55609
35,5.5531
36,5.52484
37,5.52484
38,5.52484
39,5.52484
40,5.52484
41,5.52142
42,5.52142
43,5.52123
44,5.52123
45,5.5146
46,5.5146
47,5.5146
48,5.5146
49,5.5146
50,5.50929
51,5.50916
52,5.50521
53,5.50521
54,5.50312
55,5.5006
56,5.49902
57,5.49887
58,5.49887
59,5.4961
60,5.49546
61,5.49386
62,5.49187
63,5.49187
64,5.49187
65,5.49187
66,5.49146
67,5.49133
68,5.49115
69,5.49115
70,5.49115
71,5.49115
72,5.49097
73,5.49097
74,5.49097
75,5.49097
76,5.49097
77,5.49097
78,5.49097
79,5.49097
80,5.48931
81,5.48931
82,5.48931
83,5.48931
84,5.48931
85,5.48931
86,5.48858
87,5.48858
88,5.48858
89,5.48858
90,5.48855
91,5.4885
92,5.4885
93,5.4885
94,5.4885
95,5.4885
96,5.4885
97,5.4885
98,5.4885
99,5.4885
100,5.4885
101,5.4885
102,5.4885
103,5.4885
104,5.4885
105,5.4885
106,5.4885
107,5.4885
108,5.4885
109,5.4885
110,5.4885
111,5.4885
112,5.4885
113,5.4885
114,5.4885
115,5.4885
116,5.4885
117,5.4885
118,5.4885
119,5.4885
120,5.4885
121,5.4885
122,5.4885
123,5.4885
124,5.4885
125,5.4885
126,5.4885
127,5.4885
128,5.4885
129,5.4885
130,5.48849
131,5.48846
132,5.48846
133,5.48846
134,5.48846
135,5.48846
136,5.48846
137,5.48846
138,5.48846
139,5.48846
140,5.48846
141,5.48846
142,5.48846
143,5.48846
144,5.48846
145,5.48846
146,5.48846
147,5.48846
148,5.48846
149,5.48846
0,6.80254
1,6.80254
2,6.80254
3,6.80254
4,6.80254
5,6.80254
6,6.72307
7,6.72307
8,6.64014
9,6.42787
10,6.19383
11,6.19383
12,6.19383
13,6.19383
14,5.66336
15,5.66336
16,5.66336
17,5.66336
18,5.61854
19,5.61854
20,5.61854
21,5.61854
22,5.55008
23,5.55008
24,5.55008
25,5.55008
26,5.55008
27,5.55008
28,5.55008
29,5.55008
30,5.53716
31,5.53716
32,5.53716
33,5.53716
34,5.53716
35,5.53716
36,5.53716
37,5.53716
38,5.53716
39,5.53716
40,5.53716
41,5.53716
42,5.53716
43,5.53716
44,5.53424
45,5.52917
46,5.52274
47,5.52274
48,5.52274
49,5.52274
50,5.51265
51,5.51265
52,5.51265
53,5.51245
54,5.51211
55,5.50292
56,5.50292
57,5.50292
58,5.50292
59,5.50292
60,5.50292
61,5.50292
62,5.50036
63,5.50036
64,5.50036
65,5.4994
66,5.4994
67,5.4994
68,5.4968
69,5.4968
70,5.4968
71,5.4968
72,5.4968
73,5.4968
74,5.4968
75,5.4968
76,5.4968
77,5.4968
78,5.49662
79,5.49662
80,5.49662
81,5.49662
82,5.49655
83,5.49655
84,5.49655
85,5.49655
86,5.49655
87,5.49655
88,5.49655
89,5.49579
90,5.49579
91,5.49579
92,5.49579
93,5.49564
94,5.49564
95,5.49564
96,5.49564
97,5.49564
98,5.49556
99,5.49527
100,5.49527
101,5.49516
102,5.495
103,5.495
104,5.495
105,5.495
106,5.495
107,5.495
108,5.495
109,5.495
110,5.495
111,5.495
112,5.495
113,5.495
114,5.495
115,5.495
116,5.495
117,5.495
118,5.495
119,5.495
120,5.495
121,5.49464
122,5.49464
123,5.49464
124,5.49464
125,5.49464
126,5.49464
127,5.49464
128,5.49464
129,5.49464
130,5.49464
131,5.49464
132,5.49464
133,5.49464
134,5.49464
135,5.49464
136,5.49464
137,5.49461
138,5.49461
139,5.49461
140,5.49461
141,5.49461
142,5.49461
143,5.49461
144,5.49461
145,5.49461
146,5.49461
147,5.49461
148,5.49461
149,5.49461
0,6.8041
1,6.8041
2,6.8041
3,6.8041
4,6.56613
5,6.56613
6,6.56613
7,6.56613
8,6.56613
9,6.56613
10,6.56613
11,6.56613
12,6.43735
13,6.41831
14,6.02312
15,6.02312
16,5.62804
17,5.62804
18,5.62804
19,5.62804
20,5.62804
21,5.59109
22,5.52899
23,5.52899
24,5.52899
25,5.52899
26,5.52604
27,5.49883
28,5.49883
29,5.49883
30,5.49883
31,5.49314
32,5.49172
33,5.48372
34,5.47662
35,5.47159
36,5.45438
37,5.45438
38,5.45438
39,5.45438
40,5.45438
41,5.45438
42,5.45438
43,5.45231
44,5.45231
45,5.44566
46,5.44566
47,5.44566
48,5.44566
49,5.44566
50,5.44566
51,5.44566
52,5.44566
53,5.44566
54,5.44566
55,5.44546
56,5.44546
57,5.44546
58,5.44546
59,5.44546
60,5.44519
61,5.44365
62,5.44365
63,5.44275
64,5.44275
65,5.44275
66,5.44275
67,5.44275
68,5.44275
69,5.44275
70,5.44275
71,5.44264
72,5.44264
73,5.44264
74,5.44264
75,5.44264
76,5.44264
77,5.44264
78,5.44264
79,5.44264
80,5.44264
81,5.44264
82,5.44264
83,5.44264
84,5.44264
85,5.44264
86,5.44264
87,5.44264
88,5.44264
89,5.44264
90,5.44264
91,5.44264
92,5.44264
93,5.44264
94,5.44264
95,5.44264
96,5.44264
97,5.44264
98,5.44264
99,5.44257
100,5.44257
101,5.44256
102,5.44256
103,5.44256
104,5.44256
105,5.44256
106,5.44256
107,5.44256
108,5.44256
109,5.44256
110,5.44256
111,5.44256
112,5.44256
113,5.44256
114,5.44256
115,5.44256
116,5.44256
117,5.44256
118,5.44256
119,5.44256
120,5.44256
121,5.44256
122,5.44256
123,5.44256
124,5.44255
125,5.44255
126,5.44255
127,5.44255
128,5.44252
129,5.44252
130,5.44252
131,5.44252
132,5.44241
133,5.44241
134,5.44241
135,5.44241
136,5.44241
137,5.44239
138,5.44239
139,5.44239
140,5.44239
141,5.44239
142,5.44239
143,5.44239
144,5.44239
145,5.44239
146,5.44239
147,5.44239
148,5.44239
149,5.44239
0,5.99256
1,5.99256
2,5.99256
3,5.99256
4,5.99256
5,5.80946
6,5.80946
7,5.80946
8,5.80946
9,5.80946
10,5.80946
11,5.49871
12,5.49871
13,5.49871
14,5.49871
15,5.49871
16,5.49871
17,5.49871
18,5.49871
19,5.49871
20,5.49871
21,5.49871
22,5.49871
23,5.49871
24,5.44439
25,5.44439
26,5.40434
27,5.40434
28,5.40434
29,5.40434
30,5.40434
31,5.40434
32,5.40126
33,5.40126
34,5.40126
35,5.40126
36,5.40126
37,5.40126
38,5.40126
39,5.38765
40,5.38765
41,5.38765
42,5.38765
43,5.36779
44,5.35734
45,5.35734
46,5.34487
47,5.34487
48,5.34487
49,5.34478
50,5.33897
51,5.33725
52,5.33286
53,5.33084
54,5.33084
55,5.32085
56,5.30816
57,5.29461
58,5.29461
59,5.29461
60,5.28992
61,5.28992
62,5.28992
63,5.28992
64,5.28992
65,5.28963
66,5.28963
67,5.28963
68,5.28844
69,5.27585
70,5.27585
71,5.27585
72,5.27585
73,5.27585
74,5.27585
75,5.27585
76,5.27585
77,5.27585
78,5.27413
79,5.27413
80,5.27242
81,5.27242
82,5.27223
83,5.27223
84,5.27223
85,5.27223
86,5.27223
87,5.27037
88,5.27037
89,5.27037
90,5.27037
91,5.27037
92,5.26875
93,5.26875
94,5.26875
95,5.26744
96,5.26744
97,5.26744
98,5.26589
99,5.26438
100,5.26401
101,5.26401
102,5.26401
103,5.26381
104,5.26381
105,5.26377
106,5.26377
107,5.26377
108,5.26377
109,5.26377
110,5.26377
111,5.26377
112,5.26377
113,5.26377
114,5.26377
115,5.26377
116,5.26377
117,5.26377
118,5.26377
119,5.26377
120,5.26377
121,5.26377
122,5.26377
123,5.26375
124,5.2637
125,5.2637
126,5.2637
127,5.26369
128,5.26369
129,5.26369
130,5.26368
131,5.26367
132,5.26366
133,5.26366
134,5.26365
135,5.26365
136,5.26365
137,5.26365
138,5.26365
139,5.26364
140,5.26364
141,5.26364
142,5.26364
143,5.26364
144,5.26364
145,5.26364
146,5.26364
147,5.26364
148,5.26364
149,5.26364
0,5.67645
1,5.67645
2,5.67645
3,5.67645
4,5.67645
5,5.67645
6,5.67645
7,5.67645
8,5.67645
9,5.67645
10,5.67645
11,5.67645
12,5.67645
13,5.67645
14,5.48705
15,5.48705
16,5.48705
17,5.48705
18,5.48705
19,5.48705
20,5.48705
21,5.48592
22,5.48592
23,5.48592
24,5.48592
25,5.47731
26,5.47731
27,5.47731
28,5.45411
29,5.45411
30,5.40484
31,5.40484
32,5.40484
33,5.40484
34,5.40484
35,5.34153
36,5.34153
37,5.34153
38,5.34153
39,5.34153
40,5.34153
41,5.33243
42,5.33188
43,5.33188
44,5.33188
45,5.33188
46,5.33188
47,5.33161
48,5.32785
49,5.32785
50,5.32785
51,5.32785
52,5.32745
53,5.32698
54,5.32698
55,5.32698
56,5.32609
57,5.32609
58,5.32609
59,5.32609
60,5.32285
61,5.31974
62,5.31974
63,5.31974
64,5.31968
65,5.31968
66,5.31826
67,5.31826
68,5.31826
69,5.31826
70,5.31823
71,5.31823
72,5.31823
73,5.31793
74,5.31728
75,5.31728
76,5.31728
77,5.31728
78,5.31541
79,5.31541
80,5.31343
81,5.31343
82,5.30941
83,5.30507
84,5.30158
85,5.30158
86,5.30158
87,5.30158
88,5.30158
89,5.30158
90,5.30158
91,5.30158
92,5.30158
93,5.30158
94,5.30158
95,5.30134
96,5.30134
97,5.30134
98,5.30134
99,5.30134
100,5.30134
101,5.30134
102,5.30134
103,5.30099
104,5.30099
105,5.30099
106,5.30099
107,5.30099
108,5.30099
109,5.30099
110,5.30099
111,5.30099
112,5.30099
113,5.30099
114,5.30099
115,5.30099
116,5.30099
117,5.30099
118,5.30099
119,5.30099
120,5.30099
121,5.30075
122,5.30075
123,5.30075
124,5.30075
125,5.30075
126,5.30075
127,5.30075
128,5.30075
129,5.30075
130,5.30075
131,5.30075
132,5.30075
133,5.30074
134,5.30074
135,5.30074
136,5.30074
137,5.30073
138,5.30073
139,5.30073
140,5.30073
141,5.30073
142,5.30073
143,5.30073
144,5.30073
145,5.30073
146,5.30073
147,5.30073
148,5.30073
149,5.30073
0,7.0272
1,7.0272
2,7.0272
3,7.0272
4,7.01927
5,7.01927
6,6.47678
7,6.47678
8,6.47678
9,6.20069
10,6.20069
11,6.20069
12,6.1597
13,5.91053
14,5.91053
15,5.91053
16,5.91053
17,5.71347
18,5.71347
19,5.68927
20,5.68927
21,5.68445
22,5.68445
23,5.67881
24,5.6759
25,5.62848
26,5.62848
27,5.62848
28,5.59955
29,5.59955
30,5.58931
31,5.58931
32,5.58931
33,5.58931
34,5.58931
35,5.58451
36,5.58451
37,5.58451
38,5.58451
39,5.57424
40,5.57424
41,5.57424
42,5.57424
43,5.57424
44,5.57385
45,5.57385
46,5.57075
47,5.57075
48,5.57075
49,5.57075
50,5.57075
51,5.57075
52,5.57075
53,5.57075
54,5.57031
55,5.57031
56,5.57031
57,5.57031
58,5.57031
59,5.56891
60,5.56891
61,5.56891
62,5.56891
63,5.56891
64,5.56891
65,5.56891
66,5.56891
67,5.56891
68,5.56891
69,5.56891
70,5.56891
71,5.56891
72,5.56891
73,5.56862
74,5.56862
75,5.56862
76,5.56862
77,5.56862
78,5.56862
79,5.56862
80,5.56862
81,5.5683
82,5.5683
83,5.5683
84,5.5683
85,5.5683
86,5.5683
87,5.5683
88,5.5683
89,5.5683
90,5.5683
91,5.5683
92,5.5683
93,5.56801
94,5.56801
95,5.56065
96,5.56065
97,5.5498
98,5.5498
99,5.54778
100,5.54671
101,5.54603
102,5.54603
103,5.54505
104,5.54505
105,5.54505
106,5.54505
107,5.54505
108,5.54505
109,5.54505
110,5.54505
111,5.54505
112,5.54505
113,5.54505
114,5.54505
115,5.54505
116,5.54505
117,5.54505
118,5.54505
119,5.54393
120,5.54393
121,5.54393
122,5.5432
123,5.5432
124,5.5432
125,5.5432
126,5.54307
127,5.54307
128,5.54307
129,5.54279
130,5.54279
131,5.54242
132,5.54242
133,5.54242
134,5.54242
135,5.54242
136,5.54242
137,5.54242
138,5.54242
139,5.54239
140,5.54239
141,5.54237
142,5.54237
143,5.54237
144,5.54237
145,5.54237
146,5.54237
147,5.54237
148,5.54237
149,5.54237
0,4.42116
1,4.05575
2,3.83063
3,3.81118
4,3.81118
5,3.81118
6,3.81118
7,3.81118
8,3.73079
9,3.65976
10,3.65976
11,3.62494
12,3.60244
13,3.60244
14,3.60244
15,3.60244
16,3.60244
17,3.59828
18,3.51733
19,3.51733
20,3.51733
21,3.51511
22,3.49119
23,3.48614
24,3.48614
25,3.4823
26,3.42592
27,3.42592
28,3.42592
29,3.40504
30,3.40191
31,3.40191
32,3.39609
33,3.39002
34,3.39002
35,3.39002
36,3.39002
37,3.39002
38,3.39002
39,3.38658
40,3.38658
41,3.38658
42,3.38658
43,3.38616
44,3.38616
45,3.38616
46,3.38616
47,3.38616
48,3.38616
49,3.38616
50,3.38577
51,3.38577
52,3.38577
53,3.38577
54,3.38577
55,3.38577
56,3.38577
57,3.38577
58,3.38577
59,3.38577
60,3.38577
61,3.38577
62,3.38577
63,3.38577
64,3.38577
65,3.38577
66,3.38577
67,3.38517
68,3.38517
69,3.38517
70,3.38517
71,3.38517
72,3.38517
73,3.38517
74,3.38517
75,3.3848
76,3.3848
77,3.384
78,3.384
79,3.384
80,3.384
81,3.384
82,3.384
83,3.384
84,3.384
85,3.384
86,3.384
87,3.384
88,3.384
89,3.384
90,3.384
91,3.38391
92,3.38391
93,3.38391
94,3.38391
95,3.38391
96,3.38391
97,3.3838
98,3.3838
99,3.3838
100,3.3838
101,3.3838
102,3.3838
103,3.3838
104,3.3838
105,3.3838
106,3.3838
107,3.3838
108,3.3838
109,3.3838
110,3.3838
111,3.3838
112,3.3838
113,3.3838
114,3.3838
115,3.3838
116,3.3838
117,3.3838
118,3.3838
119,3.3838
120,3.3838
121,3.3838
122,3.3838
123,3.3838
124,3.3838
125,3.3838
126,3.3838
127,3.3838
128,3.3838
129,3.3838
130,3.3838
131,3.3838
132,3.3838
133,3.3838
134,3.3838
135,3.3838
136,3.3838
137,3.3838
138,3.3838
139,3.3838
140,3.3838
141,3.3838
142,3.3838
143,3.3838
144,3.3838
145,3.3838
146,3.3838
147,3.3838
148,3.3838
149,3.3838
0,4.28752
1,4.28752
2,3.89181
3,3.86422
4,3.86422
5,3.81423
6,3.77142
7,3.68653
8,3.68653
9,3.65865
10,3.48684
11,3.48684
12,3.48684
13,3.48592
14,3.48592
15,3.44373
16,3.44373
17,3.44373
18,3.3748
19,3.36174
20,3.36174
21,3.33747
22,3.32766
23,3.32766
24,3.32766
25,3.32622
26,3.32622
27,3.32622
28,3.32622
29,3.32622
30,3.32622
31,3.32622
32,3.32622
33,3.32622
34,3.32622
35,3.32622
36,3.32622
37,3.32536
38,3.32414
39,3.32414
40,3.32414
41,3.32174
42,3.31352
43,3.31352
44,3.31352
45,3.31352
46,3.31352
47,3.31352
48,3.31098
49,3.31098
50,3.31098
51,3.31098
52,3.31098
53,3.31063
54,3.31063
55,3.30855
56,3.30855
57,3.30855
58,3.30855
59,3.30855
60,3.30855
61,3.30855
62,3.30853
63,3.30794
64,3.30794
65,3.30794
66,3.30764
67,3.30764
68,3.30764
69,3.30764
70,3.30726
71,3.30726
72,3.30726
73,3.30726
74,3.30726
75,3.30726
76,3.30712
77,3.30712
78,3.30712
79,3.30669
80,3.30669
81,3.30669
82,3.30669
83,3.30669
84,3.30669
85,3.30669
86,3.30669
87,3.30669
88,3.30653
89,3.30653
90,3.30653
91,3.30653
92,3.30653
93,3.30653
94,3.30653
95,3.30653
96,3.30646
97,3.30646
98,3.30646
99,3.30638
100,3.30638
101,3.30638
102,3.30638
103,3.30638
104,3.30638
105,3.30638
106,3.30638
107,3.30638
108,3.30638
109,3.30638
110,3.30638
111,3.30638
112,3.30638
113,3.30638
114,3.30638
115,3.30638
116,3.30638
117,3.30638
118,3.30638
119,3.30638
120,3.30621
121,3.3062
122,3.3062
123,3.3062
124,3.30619
125,3.30619
126,3.30619
127,3.30619
128,3.30619
129,3.30619
130,3.30619
131,3.30619
132,3.30619
133,3.30619
134,3.30619
135,3.30619
136,3.30619
137,3.30619
138,3.30619
139,3.30619
140,3.30619
141,3.30619
142,3.30619
143,3.30619
144,3.30619
145,3.30619
146,3.30619
147,3.30619
148,3.30619
149,3.30619
0,3.97531
1,3.97531
2,3.96387
3,3.96387
4,3.88242
5,3.88242
6,3.88242
7,3.87339
8,3.82314
9,3.50121
10,3.50121
11,3.45317
12,3.45317
13,3.45317
14,3.45317
15,3.45317
16,3.44419
17,3.44419
18,3.37856
19,3.37856
20,3.37856
21,3.37856
22,3.37856
23,3.35476
24,3.35476
25,3.35476
26,3.3516
27,3.34035
28,3.33628
29,3.33628
30,3.33628
31,3.33628
32,3.33628
33,3.33486
34,3.33486
35,3.33469
36,3.33469
37,3.32835
38,3.32835
39,3.32835
40,3.3255
41,3.32104
42,3.32104
43,3.32104
44,3.32104
45,3.32104
46,3.32104
47,3.31928
48,3.31866
49,3.31679
50,3.31679
51,3.31679
52,3.31679
53,3.31679
54,3.31497
55,3.31497
56,3.31497
57,3.31497
58,3.31497
59,3.31497
60,3.31497
61,3.31497
62,3.31457
63,3.31182
64,3.31182
65,3.31182
66,3.31182
67,3.31182
68,3.31167
69,3.31167
70,3.31167
71,3.31167
72,3.31124
73,3.31124
74,3.31124
75,3.31124
76,3.31124
77,3.31124
78,3.31124
79,3.31124
80,3.31124
81,3.31109
82,3.31109
83,3.31109
84,3.31109
85,3.31109
86,3.311
87,3.3108
88,3.30954
89,3.3082
90,3.30722
91,3.305
92,3.30368
93,3.30251
94,3.30245
95,3.30119
96,3.29994
97,3.29438
98,3.29294
99,3.29172
100,3.29172
101,3.28596
102,3.28596
103,3.28596
104,3.28596
105,3.28596
106,3.28596
107,3.28596
108,3.28596
109,3.28596
110,3.28596
111,3.28596
112,3.28596
113,3.28596
114,3.28596
115,3.28596
116,3.28596
117,3.28596
118,3.28596
119,3.28596
120,3.28596
121,3.28596
122,3.28596
123,3.28596
124,3.28596
125,3.28595
126,3.28594
127,3.28593
128,3.28593
129,3.28592
130,3.28592
131,3.28592
132,3.28592
133,3.28592
134,3.28592
135,3.28592
136,3.28592
137,3.28592
138,3.28592
139,3.28592
140,3.28592
141,3.28592
142,3.28592
143,3.28592
144,3.28592
145,3.28592
146,3.28592
147,3.28592
148,3.28592
149,3.28592
0,4.00541
1,3.84018
2,3.82987
3,3.82987
4,3.74014
5,3.74014
6,3.7019
7,3.61648
8,3.54046
9,3.54046
10,3.54046
11,3.54046
12,3.54026
13,3.54026
14,3.537
15,3.537
16,3.53642
17,3.51901
18,3.51901
19,3.51901
20,3.51901
21,3.48593
22,3.48593
23,3.48593
24,3.48593
25,3.48593
26,3.48593
27,3.48593
28,3.48593
29,3.48593
30,3.48094
31,3.48094
32,3.48094
33,3.48094
34,3.47995
35,3.47995
36,3.4707
37,3.4707
38,3.4707
39,3.46989
40,3.46989
41,3.46989
42,3.45911
43,3.45911
44,3.45911
45,3.45911
46,3.45109
47,3.45109
48,3.45055
49,3.44856
50,3.44701
51,3.44642
52,3.44642
53,3.44308
54,3.44308
55,3.44305
56,3.44295
57,3.44295
58,3.44257
59,3.44027
60,3.44027
61,3.44027
62,3.44027
63,3.44027
64,3.43951
65,3.43931
66,3.43823
67,3.43701
68,3.43581
69,3.43478
70,3.43414
71,3.43357
72,3.43351
73,3.43204
74,3.43204
75,3.43204
76,3.43165
77,3.43143
78,3.43089
79,3.42992
80,3.42901
81,3.42823
82,3.42753
83,3.42691
84,3.42635
85,3.42534
86,3.42534
87,3.42413
88,3.42326
89,3.42142
90,3.42142
91,3.42126
92,3.42058
93,3.4201
94,3.41946
95,3.41835
96,3.41763
97,3.41686
98,3.41625
99,3.41508
100,3.41508
101,3.41508
102,3.41508
103,3.41508
104,3.41508
105,3.41508
106,3.41508
107,3.41508
108,3.41508
109,3.41508
110,3.41508
111,3.41508
112,3.41508
113,3.41508
114,3.41508
115,3.41508
116,3.41508
117,3.41508
118,3.41474
119,3.41474
120,3.41474
121,3.41474
122,3.41474
123,3.41451
124,3.41448
125,3.41448
126,3.41448
127,3.41448
128,3.4143
129,3.4143
130,3.4143
131,3.4143
132,3.4143
133,3.4143
134,3.4143
135,3.4143
136,3.4143
137,3.4143
138,3.4143
139,3.4143
140,3.4143
141,3.4143
142,3.4143
143,3.4143
144,3.4143
145,3.4143
146,3.4143
147,3.4143
148,3.4143
149,3.4143
0,4.48425
1,4.20627
2,4.19377
3,4.13006
4,4.10246
5,3.98288
6,3.87948
7,3.80076
8,3.80076
9,3.79244
10,3.74295
11,3.68246
12,3.68246
13,3.66608
14,3.63708
15,3.59318
16,3.56912
17,3.56912
18,3.55311
19,3.55311
20,3.55311
21,3.55311
22,3.55311
23,3.55081
24,3.55081
25,3.55081
26,3.55081
27,3.54646
28,3.54646
29,3.54646
30,3.54646
31,3.54646
32,3.54571
33,3.54295
34,3.54282
35,3.54282
36,3.54282
37,3.54246
38,3.54211
39,3.54042
40,3.54042
41,3.54013
42,3.5394
43,3.5394
44,3.53927
45,3.53927
46,3.538
47,3.538
48,3.538
49,3.538
50,3.538
51,3.53759
52,3.53759
53,3.53738
54,3.53696
55,3.53689
56,3.53689
57,3.53637
58,3.53544
59,3.53494
60,3.53481
61,3.53481
62,3.53424
63,3.53333
64,3.53275
65,3.53184
66,3.53184
67,3.53184
68,3.53184
69,3.5316
70,3.5316
71,3.53119
72,3.5311
73,3.53019
74,3.53019
75,3.53019
76,3.52997
77,3.52997
78,3.52978
79,3.52896
80,3.52896
81,3.52896
82,3.52896
83,3.52896
84,3.52896
85,3.52873
86,3.52873
87,3.52863
88,3.52833
89,3.52833
90,3.52833
91,3.52833
92,3.52833
93,3.5282
94,3.52806
95,3.52801
96,3.52797
97,3.52793
98,3.5279
99,3.52784
100,3.52784
101,3.5278
102,3.5278
103,3.5278
104,3.5278
105,3.5278
106,3.5278
107,3.5278
108,3.5278
109,3.5278
110,3.5278
111,3.5278
112,3.5278
113,3.5278
114,3.5278
115,3.5278
116,3.52768
117,3.52768
118,3.52764
119,3.52761
120,3.52754
121,3.52742
122,3.52742
123,3.52742
124,3.52742
125,3.52742
126,3.52742
127,3.52742
128,3.52742
129,3.52742
130,3.52742
131,3.52742
132,3.52742
133,3.52742
134,3.52742
135,3.52739
136,3.52739
137,3.52739
138,3.52739
139,3.52739
140,3.52739
141,3.52739
142,3.52739
143,3.52739
144,3.52739
145,3.52739
146,3.52739
147,3.52739
148,3.52739
149,3.52739
0,4.54923
1,4.26201
2,3.93154
3,3.93154
4,3.81539
5,3.61311
6,3.61311
7,3.54404
8,3.54404
9,3.49709
10,3.49709
11,3.49709
12,3.49709
13,3.49709
14,3.49709
15,3.49709
16,3.49709
17,3.49709
18,3.47746
19,3.47746
20,3.47746
21,3.47746
22,3.47746
23,3.47746
24,3.47746
25,3.47746
26,3.47746
27,3.47746
28,3.47746
29,3.47746
30,3.47746
31,3.47746
32,3.47746
33,3.47746
34,3.47746
35,3.47746
36,3.47746
37,3.47746
38,3.47746
39,3.47746
40,3.47746
41,3.47727
42,3.47727
43,3.47727
44,3.47727
45,3.47727
46,3.47727
47,3.47727
48,3.47727
49,3.47727
50,3.47727
51,3.47727
52,3.47727
53,3.47727
54,3.47727
55,3.47727
56,3.47727
57,3.47727
58,3.47727
59,3.47722
60,3.47711
61,3.47711
62,3.47711
63,3.47711
64,3.47711
65,3.47711
66,3.47711
67,3.47711
68,3.4771
69,3.4771
70,3.4771
71,3.4771
72,3.4771
73,3.47689
74,3.47689
75,3.47689
76,3.47689
77,3.47689
78,3.47679
79,3.47679
80,3.47679
81,3.47679
82,3.47679
