md, inc, azi
2725.85,0.229711,218.853
2725.85,0.229711,218.853
2727.55,0.229711,218.853
2729.26,0.229711,218.853
2730.96,0.229711,218.853
2732.67,0.229711,218.853
2734.37,0.229711,218.853
2736.08,0.229711,218.853
2737.78,0.229711,218.853
2739.49,0.229711,218.853
2741.2,0.229711,218.853
2741.2,0.229711,218.853
2741.31,0.228364,222.556
2741.43,0.227981,226.287
2741.54,0.228565,230.015
2741.66,0.23011,233.708
2741.77,0.232595,237.337
2741.89,0.235992,240.876
2742,0.240262,244.301
2742.12,0.245359,247.596
2742.23,0.251233,250.747
2742.23,0.251233,250.747
2745.25,0.251233,250.747
2748.27,0.251233,250.747
2751.29,0.251233,250.747
2754.31,0.251233,250.747
2757.33,0.251233,250.747
2760.35,0.251233,250.747
2763.37,0.251233,250.747
2766.39,0.251233,250.747
2769.41,0.251233,250.747
2772.43,0.251233,250.747
2775.45,0.251233,250.747
2778.47,0.251233,250.747
2781.49,0.251233,250.747
2784.51,0.251233,250.747
2787.53,0.251233,250.747
2790.55,0.251233,250.747
2793.57,0.251233,250.747
2796.59,0.251233,250.747
2799.61,0.251233,250.747
2802.63,0.251233,250.747
2805.65,0.251233,250.747
2808.67,0.251233,250.747
2811.69,0.251233,250.747
2814.71,0.251233,250.747
2817.73,0.251233,250.747
2820.75,0.251233,250.747
2823.77,0.251233,250.747
2826.79,0.251233,250.747
2829.81,0.251233,250.747
2832.83,0.251233,250.747
2835.85,0.251233,250.747
2838.87,0.251233,250.747
2841.89,0.251233,250.747
2844.91,0.251233,250.747
2847.93,0.251233,250.747
2850.95,0.251233,250.747
2853.97,0.251233,250.747
2856.99,0.251233,250.747
2860.01,0.251233,250.747
2863.03,0.251233,250.747
2866.05,0.251233,250.747
2869.07,0.251233,250.747
2872.09,0.251233,250.747
2875.11,0.251233,250.747
2878.13,0.251233,250.747
2881.15,0.251233,250.747
2884.17,0.251233,250.747
2887.19,0.251233,250.747
2890.2,0.251233,250.747
2893.22,0.251233,250.747
2896.24,0.251233,250.747
2899.26,0.251233,250.747
2902.28,0.251233,250.747
2905.3,0.251233,250.747
2908.32,0.251233,250.747
2911.34,0.251233,250.747
2914.36,0.251233,250.747
2917.38,0.251233,250.747
2920.4,0.251233,250.747
2923.42,0.251233,250.747
2926.44,0.251233,250.747
2929.46,0.251233,250.747
2932.48,0.251233,250.747
2935.5,0.251233,250.747
2938.52,0.251233,250.747
2941.54,0.251233,250.747
2944.56,0.251233,250.747
2947.58,0.251233,250.747
2950.6,0.251233,250.747
2953.62,0.251233,250.747
2956.64,0.251233,250.747
2959.66,0.251233,250.747
2962.68,0.251233,250.747
2965.7,0.251233,250.747
2968.72,0.251233,250.747
2971.74,0.251233,250.747
2974.76,0.251233,250.747
2977.78,0.251233,250.747
2980.8,0.251233,250.747
2983.82,0.251233,250.747
2986.84,0.251233,250.747
2989.86,0.251233,250.747
2992.88,0.251233,250.747
2995.9,0.251233,250.747
2998.92,0.251233,250.747
3001.94,0.251233,250.747
3004.96,0.251233,250.747
3007.98,0.251233,250.747
3011,0.251233,250.747
3014.02,0.251233,250.747
3017.04,0.251233,250.747
3020.06,0.251233,250.747
3023.08,0.251233,250.747
3026.1,0.251233,250.747
3029.12,0.251233,250.747
3032.14,0.251233,250.747
3035.16,0.251233,250.747
3038.18,0.251233,250.747
3041.2,0.251233,250.747
