md, inc, azi
2787.45,21.3823,64.0048
2790.7,21.3823,64.0048
2793.95,21.3823,64.0048
2797.2,21.3823,64.0048
2800.45,21.3823,64.0048
2803.71,21.3823,64.0048
2806.96,21.3823,64.0048
2810.21,21.3823,64.0048
2813.46,21.3823,64.0048
2816.71,21.3823,64.0048
2819.96,21.3823,64.0048
2823.21,21.3823,64.0048
2826.46,21.3823,64.0048
2829.71,21.3823,64.0048
2832.96,21.3823,64.0048
2836.21,21.3823,64.0048
2839.47,21.3823,64.0048
2842.72,21.3823,64.0048
2845.97,21.3823,64.0048
2849.22,21.3823,64.0048
2852.47,21.3823,64.0048
2855.72,21.3823,64.0048
2858.97,21.3823,64.0048
2862.22,21.3823,64.0048
2865.47,21.3823,64.0048
2868.72,21.3823,64.0048
2871.97,21.3823,64.0048
2875.23,21.3823,64.0048
2878.48,21.3823,64.0048
2881.73,21.3823,64.0048
2884.98,21.3823,64.0048
2888.23,21.3823,64.0048
2891.48,21.3823,64.0048
2894.73,21.3823,64.0048
2897.98,21.3823,64.0048
2901.23,21.3823,64.0048
2904.48,21.3823,64.0048
2907.73,21.3823,64.0048
2910.99,21.3823,64.0048
2914.24,21.3823,64.0048
2917.49,21.3823,64.0048
2920.74,21.3823,64.0048
2923.99,21.3823,64.0048
2927.24,21.3823,64.0048
2930.49,21.3823,64.0048
2933.74,21.3823,64.0048
2936.99,21.3823,64.0048
2940.24,21.3823,64.0048
2943.49,21.3823,64.0048
2946.75,21.3823,64.0048
2950,21.3823,64.0048
2953.25,21.3823,64.0048
2956.5,21.3823,64.0048
2959.75,21.3823,64.0048
2963,21.3823,64.0048
2966.25,21.3823,64.0048
2969.5,21.3823,64.0048
2972.75,21.3823,64.0048
2976,21.3823,64.0048
2979.25,21.3823,64.0048
2982.51,21.3823,64.0048
2985.76,21.3823,64.0048
2989.01,21.3823,64.0048
2992.26,21.3823,64.0048
2995.51,21.3823,64.0048
2998.76,21.3823,64.0048
